61.812,58.320,2017-03-22 00:51:55.641275
61.812,58.610,2017-03-22 00:56:57.111728
61.812,57.830,2017-03-22 01:01:58.146829
61.812,58.640,2017-03-22 01:06:59.032086
61.812,58.230,2017-03-22 01:11:59.960257
61.925,58.600,2017-03-22 01:17:01.082820
61.925,58.520,2017-03-22 01:22:01.913725
61.925,58.520,2017-03-22 01:27:02.938611
61.925,58.120,2017-03-22 01:32:03.913487
61.925,57.890,2017-03-22 01:37:05.023439
62.038,57.880,2017-03-22 01:42:06.339091
61.925,57.870,2017-03-22 01:47:08.884100
61.925,57.850,2017-03-22 01:52:10.478652
